fixture_id,team,formation,coach,players,isHome,rating,opponent,opponent_formation,opponent_coach,opponent_players,opponent_rating,season,date,venue,status,round,goals,pts,opponent_pts,result,last_performance,opponent_last_performance,last_against_performance,opponent_last_against_performance,pts_difference,pts_after,opponent_pts_after,pts_diff_closest,opponent_pts_diff_closest
151708,Al-Ahli Jeddah,4-3-1-2,P. Guede,"[('Mohammed Al Owais', 'G'), ('Alexis', 'D'), ('Mohamed Abdul Shafy', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('José Jurado', 'M'), ('Souza', 'M'), ('Abdalla El Said', 'M'), ('Hussain Al Mogahwi', 'M'), ('Djaniny', 'F'), ('Omar Al Somah', 'F')]",0,7.05,Ohod,4-1-4-1,F. Arce,"[('Z. Laaroubi', 'G'), ('Apodi', 'D'), ('A. Teikeu', 'D'), ('E. Sipović', 'D'), ('Sami Kassar', 'D'), ('Tamer Haj Mohamad', 'M'), ('C. Ohene', 'M'), ('Rayed Al Ghamdi', 'F'), ('Mohmad Atiah', 'M'), ('Ribamar', 'F'), ('Mohameed Eldaw', 'M')]",6.67,2018/2019,2018-09-14 20:30:00,Prince Mohammed bin Abdul Aziz Stadium,Match Finished,2,2.0,1,0,Win,7.01,6.64,7.17,6.5,1,4,0,1,1
151709,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Yahya Al Muslem', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Fahad', 'D'), ('Abdullah Al Shamekh', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Al Sawadi', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",1,6.62,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('Omar Khribin', 'F')]",7.22,2018/2019,2018-09-15 18:50:00,King Abdullah Sport City Stadium,Match Finished,2,1.0,1,3,Defeat,6.98,7.07,6.57,7.11,-2,1,6,1,1
151709,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('Omar Khribin', 'F')]",0,7.22,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Yahya Al Muslem', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Fahad', 'D'), ('Abdullah Al Shamekh', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Al Sawadi', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",6.62,2018/2019,2018-09-15 18:50:00,King Abdullah Sport City Stadium,Match Finished,2,3.0,3,1,Win,7.07,6.98,7.11,6.57,2,6,1,1,1
151710,Al-Ittihad FC,4-2-3-1,R. Díaz,"[('Rakan Najjar', 'G'), ('M. Jurman', 'D'), ('Thiago Carleto', 'M'), ('Ahmad Asiri', 'D'), ('Ammar Al Daheem', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jonas', 'M'), ('A. Pešić', 'F'), ('Fahad Al Muwallad', 'F')]",1,6.83,Al-Qadisiyah FC,4-4-2,A. Stanojević,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Yaseen Barnawi', 'D'), ('Élton', 'M'), ('Yago', 'M'), ('Hassan Alamiri', 'M'), ('N. Hervé', 'M'), ('Jorginho', 'M'), ('Bismark', 'M')]",7.08,2018/2019,2018-09-15 20:45:00,King Abdullah Sports City,Match Finished,2,0.0,0,1,Defeat,6.84,6.96,7.0,6.77,-1,0,4,1,1
151710,Al-Qadisiyah FC,4-4-2,A. Stanojević,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Yaseen Barnawi', 'D'), ('Élton', 'M'), ('Yago', 'M'), ('Hassan Alamiri', 'M'), ('N. Hervé', 'M'), ('Jorginho', 'M'), ('Bismark', 'M')]",0,7.08,Al-Ittihad FC,4-2-3-1,R. Díaz,"[('Rakan Najjar', 'G'), ('M. Jurman', 'D'), ('Thiago Carleto', 'M'), ('Ahmad Asiri', 'D'), ('Ammar Al Daheem', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jonas', 'M'), ('A. Pešić', 'F'), ('Fahad Al Muwallad', 'F')]",6.83,2018/2019,2018-09-15 20:45:00,King Abdullah Sports City,Match Finished,2,3.0,1,0,Win,6.96,6.84,6.77,7.0,1,4,0,1,1
151711,Al-Qadisiyah FC,4-2-2-2,A. Stanojević,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Yaseen Barnawi', 'D'), ('Élton', 'M'), ('Yago', 'M'), ('N. Hervé', 'M'), ('Jorginho', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",1,6.31,Al-Nassr,4-2-3-1,D. Carreño,"[('B. Jones', 'G'), ('Bruno Uvini', 'D'), ('Omar Hawsawi', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Hamed Al Mansour', 'D'), ('Sultan Al Ghanam', 'D'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]",7.41,2018/2019,2018-09-19 20:20:00,Prince Saud bin Jalawi Stadium,Match Finished,3,0.0,4,6,Defeat,7.08,6.9,6.68,7.02,-2,4,9,0,-2
151711,Al-Nassr,4-2-3-1,D. Carreño,"[('B. Jones', 'G'), ('Bruno Uvini', 'D'), ('Omar Hawsawi', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Hamed Al Mansour', 'D'), ('Sultan Al Ghanam', 'D'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]",0,7.41,Al-Qadisiyah FC,4-2-2-2,A. Stanojević,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Yaseen Barnawi', 'D'), ('Élton', 'M'), ('Yago', 'M'), ('N. Hervé', 'M'), ('Jorginho', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",6.31,2018/2019,2018-09-19 20:20:00,Prince Saud bin Jalawi Stadium,Match Finished,3,3.0,6,4,Win,6.9,7.08,7.02,6.68,2,9,4,-2,0
151712,Al Shabab,4-4-2,M. Şumudică,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('V. Găman', 'D'), ('Saleh Al Qumayzi', 'D'), ('Euller', 'D'), ('Hattan Babhir', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('C. Budescu', 'F'), ('Nasser Al Shamrani', 'F'), ('Arthur Caike', 'M')]",1,7.03,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Majed Hazazi', 'D'), ('M. Naamani', 'D'), ('Ali Alawjami', None), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mansour Hamzi', 'M'), ('Alkhali Bangoura', 'M')]",7.03,2018/2019,2018-09-20 18:30:00,Prince Faisal bin Fahd Stadium,Match Finished,3,1.0,6,2,Draw,6.89,7.01,6.82,6.79,4,7,3,3,2
151712,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Majed Hazazi', 'D'), ('M. Naamani', 'D'), ('Ali Alawjami', None), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mansour Hamzi', 'M'), ('Alkhali Bangoura', 'M')]",0,7.03,Al Shabab,4-4-2,M. Şumudică,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('V. Găman', 'D'), ('Saleh Al Qumayzi', 'D'), ('Euller', 'D'), ('Hattan Babhir', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('C. Budescu', 'F'), ('Nasser Al Shamrani', 'F'), ('Arthur Caike', 'M')]",7.03,2018/2019,2018-09-20 18:30:00,Prince Faisal bin Fahd Stadium,Match Finished,3,1.0,2,6,Draw,7.01,6.89,6.79,6.82,-4,3,7,2,3
151713,Al Taawon,4-3-3,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Saeed Al Dosari', 'M'), ('Madallah Alolayan', 'D'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]",1,7.01,Al-Ittihad FC,4-3-3,Bandar Basryh,"[('Assaf Al Qarni', 'G'), ('M. Jurman', 'D'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Jonas', 'M'), ('Omar Al-Mazial', None), ('A. Pešić', 'F'), ('Fahad Al Muwallad', 'F'), ('Abdulrahman Al Ghamdi', 'M')]",6.44,2018/2019,2018-09-20 18:45:00,King Abdullah Sport City Stadium,Match Finished,3,5.0,2,0,Win,6.92,6.83,6.82,6.77,2,5,0,1,3
151713,Al-Ittihad FC,4-3-3,Bandar Basryh,"[('Assaf Al Qarni', 'G'), ('M. Jurman', 'D'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Jonas', 'M'), ('Omar Al-Mazial', None), ('A. Pešić', 'F'), ('Fahad Al Muwallad', 'F'), ('Abdulrahman Al Ghamdi', 'M')]",0,6.44,Al Taawon,4-3-3,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Saeed Al Dosari', 'M'), ('Madallah Alolayan', 'D'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]",7.01,2018/2019,2018-09-20 18:45:00,King Abdullah Sport City Stadium,Match Finished,3,3.0,0,2,Defeat,6.83,6.92,6.77,6.82,-2,0,5,3,1
151714,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Mohammed Jahfali', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",1,7.17,Al Baten,4-1-4-1,F. Vercauteren,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Bandar Al Mutairi', 'D'), ('J. Arango', 'M'), ('Baraka', 'M'), ('M. Riascos', 'M'), ('Majed Kanabah', 'M'), ('Mhana Al Enazi', 'D'), ('A. Bouhaddouz', 'F'), ('Crysan', 'M')]",6.43,2018/2019,2018-09-20 20:45:00,King Saud University Stadium,Match Finished,3,3.0,6,1,Win,7.22,6.87,7.03,6.6,5,9,1,1,1
151714,Al Baten,4-1-4-1,F. Vercauteren,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Bandar Al Mutairi', 'D'), ('J. Arango', 'M'), ('Baraka', 'M'), ('M. Riascos', 'M'), ('Majed Kanabah', 'M'), ('Mhana Al Enazi', 'D'), ('A. Bouhaddouz', 'F'), ('Crysan', 'M')]",0,6.43,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Mohammed Jahfali', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",7.17,2018/2019,2018-09-20 20:45:00,King Saud University Stadium,Match Finished,3,1.0,1,6,Defeat,6.87,7.22,6.6,7.03,-5,1,9,1,1
151715,Al-Ettifaq,4-2-3-1,L. Ramos,"[(""R. M'Bolhi"", 'G'), ('R. Arias', 'D'), ('Hussein Al Sayed', 'D'), ('Ahmad Al Hbeab', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Mohammed Alsubaie', 'M'), ('C. Guanca', 'M'), ('Abdulaziz Majrashi', None), ('F. Ben Youssef', 'F')]",1,7.25,Al-Fayha,4-4-2,G. Costas,"[('C. Bonilla', 'G'), ('Gêgê', 'D'), ('Abdullah Kano', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('Tawfiq Buhumaid', 'D'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Daifallah Al Qarni', None), ('R. Fernández', 'F'), ('J. Ruiz', 'M')]",6.51,2018/2019,2018-09-21 18:15:00,Prince Mohamed Bin Fahd Stadium,Match Finished,3,3.0,4,0,Win,6.71,6.49,7.02,6.65,4,7,0,1,1
151715,Al-Fayha,4-4-2,G. Costas,"[('C. Bonilla', 'G'), ('Gêgê', 'D'), ('Abdullah Kano', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('Tawfiq Buhumaid', 'D'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Daifallah Al Qarni', None), ('R. Fernández', 'F'), ('J. Ruiz', 'M')]",0,6.51,Al-Ettifaq,4-2-3-1,L. Ramos,"[(""R. M'Bolhi"", 'G'), ('R. Arias', 'D'), ('Hussein Al Sayed', 'D'), ('Ahmad Al Hbeab', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Mohammed Alsubaie', 'M'), ('C. Guanca', 'M'), ('Abdulaziz Majrashi', None), ('F. Ben Youssef', 'F')]",7.25,2018/2019,2018-09-21 18:15:00,Prince Mohamed Bin Fahd Stadium,Match Finished,3,0.0,0,4,Defeat,6.49,6.71,6.65,7.02,-4,0,7,1,1
151716,Al-Faisaly FC,4-2-3-1,M. Rednic,"[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Aqeel Al Sahbi', 'D'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Abdulaziz Al Bishi', None), ('Hamdan Al Shamrani', 'D'), ('Rogerinho', 'M'), ('Mohammed Majrashi', 'F'), ('Abdullah Al Hawsawi', 'M'), ('D. Calderón', 'F')]",1,7.06,Ohod,4-2-3-1,F. Arce,"[('Z. Laaroubi', 'G'), ('Apodi', 'D'), ('A. Teikeu', 'D'), ('E. Sipović', 'D'), ('Osama Ashoor', 'D'), ('Sami Kassar', 'D'), ('Tamer Haj Mohamad', 'M'), ('C. Ohene', 'M'), ('Motaz Tombakti', 'M'), ('Naif Hazazi', 'F'), ('Ribamar', 'F')]",6.9,2018/2019,2018-09-21 18:35:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,3,2.0,1,0,Win,6.69,6.67,6.73,6.88,1,4,0,2,1
151716,Ohod,4-2-3-1,F. Arce,"[('Z. Laaroubi', 'G'), ('Apodi', 'D'), ('A. Teikeu', 'D'), ('E. Sipović', 'D'), ('Osama Ashoor', 'D'), ('Sami Kassar', 'D'), ('Tamer Haj Mohamad', 'M'), ('C. Ohene', 'M'), ('Motaz Tombakti', 'M'), ('Naif Hazazi', 'F'), ('Ribamar', 'F')]",0,6.9,Al-Faisaly FC,4-2-3-1,M. Rednic,"[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Aqeel Al Sahbi', 'D'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Abdulaziz Al Bishi', None), ('Hamdan Al Shamrani', 'D'), ('Rogerinho', 'M'), ('Mohammed Majrashi', 'F'), ('Abdullah Al Hawsawi', 'M'), ('D. Calderón', 'F')]",7.06,2018/2019,2018-09-21 18:35:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,3,0.0,0,1,Defeat,6.67,6.69,6.88,6.73,-1,0,4,1,2
151717,Al-Ahli Jeddah,4-3-3,P. Guede,"[('Mohammed Al Owais', 'G'), ('Mohamed Abdul Shafy', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('José Jurado', 'M'), ('Souza', 'M'), ('Abdalla El Said', 'M'), ('Hussain Al Mogahwi', 'M'), ('Abdulfattah Asiri', 'M'), ('Omar Al Somah', 'F')]",1,7.24,Al-Hazm,4-4-2,D. Isăilă,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Saif Hussain', 'D'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Yousef Qalfa', 'M'), ('Masood Bekheet', 'D'), ('Ismael Musallami', 'M'), ('J. Pajoy', 'F'), ('G. Álvarez', 'F')]",6.69,2018/2019,2018-09-21 20:35:00,King Abdullah Sports City,Match Finished,3,2.0,4,2,Win,7.05,6.9,7.01,6.68,2,7,2,1,1
151717,Al-Hazm,4-4-2,D. Isăilă,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Saif Hussain', 'D'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Yousef Qalfa', 'M'), ('Masood Bekheet', 'D'), ('Ismael Musallami', 'M'), ('J. Pajoy', 'F'), ('G. Álvarez', 'F')]",0,6.69,Al-Ahli Jeddah,4-3-3,P. Guede,"[('Mohammed Al Owais', 'G'), ('Mohamed Abdul Shafy', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('José Jurado', 'M'), ('Souza', 'M'), ('Abdalla El Said', 'M'), ('Hussain Al Mogahwi', 'M'), ('Abdulfattah Asiri', 'M'), ('Omar Al Somah', 'F')]",7.24,2018/2019,2018-09-21 20:35:00,King Abdullah Sports City,Match Finished,3,0.0,2,4,Defeat,6.9,7.05,6.68,7.01,-2,2,7,1,1
151718,Al Wehda Club,4-2-3-1,Fábio Carille,"[('Mohamed Awad', 'G'), ('Osama Hawsawi', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fernandão', 'F')]",1,7.15,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Abdullah Al Fahad', 'D'), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Al Sawadi', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",6.27,2018/2019,2018-09-22 19:00:00,King Abdul Aziz Stadium,Match Finished,3,4.0,2,1,Win,7.16,6.62,6.88,6.61,1,5,1,1,1
151718,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Abdullah Al Fahad', 'D'), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Al Sawadi', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",0,6.27,Al Wehda Club,4-2-3-1,Fábio Carille,"[('Mohamed Awad', 'G'), ('Osama Hawsawi', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fernandão', 'F')]",7.15,2018/2019,2018-09-22 19:00:00,King Abdul Aziz Stadium,Match Finished,3,1.0,1,2,Defeat,6.62,7.16,6.61,6.88,-1,1,5,1,1
151719,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('M. Naamani', 'D'), ('Ali Alawjami', None), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Abdullah Al Ammar', 'D'), ('Hamad Al Juhaim', 'F'), ('Mansour Hamzi', 'M')]",1,6.54,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",6.98,2018/2019,2018-09-24 18:10:00,Prince Abdullah bin Jalawi Stadium,Match Finished,4,2.0,3,9,Defeat,7.03,7.17,6.54,6.96,-6,3,12,1,-2
151719,Al-Hilal Saudi FC,4-3-3,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Omar Abdulrahman', 'M'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",0,6.98,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('M. Naamani', 'D'), ('Ali Alawjami', None), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Abdullah Al Ammar', 'D'), ('Hamad Al Juhaim', 'F'), ('Mansour Hamzi', 'M')]",6.54,2018/2019,2018-09-24 18:10:00,Prince Abdullah bin Jalawi Stadium,Match Finished,4,3.0,9,3,Win,7.17,7.03,6.96,6.54,6,12,3,-2,1
151720,Al-Nassr,4-2-3-1,D. Carreño,"[('B. Jones', 'G'), ('C. Ramos', 'D'), ('Bruno Uvini', 'D'), ('Giuliano', 'M'), ('Ibrahim Ghaleb', 'M'), ('Awdh Faraj', 'D'), ('Abdulaziz Al Jebreen', 'M'), ('Sultan Al Ghanam', 'D'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]",1,6.85,Al Taawon,4-3-3,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Saeed Al Dosari', 'M'), ('Madallah Alolayan', 'D'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]",6.74,2018/2019,2018-09-24 20:10:00,Prince Faisal bin Fahd Stadium,Match Finished,4,1.0,9,5,Win,7.41,7.01,6.9,6.64,4,12,5,3,2
151720,Al Taawon,4-3-3,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Saeed Al Dosari', 'M'), ('Madallah Alolayan', 'D'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]",0,6.74,Al-Nassr,4-2-3-1,D. Carreño,"[('B. Jones', 'G'), ('C. Ramos', 'D'), ('Bruno Uvini', 'D'), ('Giuliano', 'M'), ('Ibrahim Ghaleb', 'M'), ('Awdh Faraj', 'D'), ('Abdulaziz Al Jebreen', 'M'), ('Sultan Al Ghanam', 'D'), ('N. Amrabat', 'M'), ('A. Musa', 'F'), ('A. Hamdallah', 'F')]",6.85,2018/2019,2018-09-24 20:10:00,Prince Faisal bin Fahd Stadium,Match Finished,4,0.0,5,9,Defeat,7.01,7.41,6.64,6.9,-4,5,12,2,3
151721,Al-Ittihad FC,4-2-3-1,Bandar Basryh,"[('Assaf Al Qarni', 'G'), ('M. Jurman', 'D'), ('Mansour Al Harbi', 'D'), ('Ziyad Al Sahafi', 'D'), ('Tariq Mohammed', 'M'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jamal Ba Jandooh', 'M'), ('Khaled Al Samiri', None), ('Abdulrahman Al Ghamdi', 'M')]",1,6.83,Al Wehda Club,4-2-3-1,Fábio Carille,"[('Mohamed Awad', 'G'), ('Osama Hawsawi', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fernandão', 'F')]",6.86,2018/2019,2018-09-26 20:35:00,King Abdullah Sports City,Match Finished,4,2.0,0,5,Draw,6.44,7.15,6.95,6.76,-5,1,6,1,7
151721,Al Wehda Club,4-2-3-1,Fábio Carille,"[('Mohamed Awad', 'G'), ('Osama Hawsawi', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fernandão', 'F')]",0,6.86,Al-Ittihad FC,4-2-3-1,Bandar Basryh,"[('Assaf Al Qarni', 'G'), ('M. Jurman', 'D'), ('Mansour Al Harbi', 'D'), ('Ziyad Al Sahafi', 'D'), ('Tariq Mohammed', 'M'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jamal Ba Jandooh', 'M'), ('Khaled Al Samiri', None), ('Abdulrahman Al Ghamdi', 'M')]",6.83,2018/2019,2018-09-26 20:35:00,King Abdullah Sports City,Match Finished,4,2.0,5,0,Draw,7.15,6.44,6.76,6.95,5,6,1,7,1
